username,user_id,score,total,required_score,result
username,user_id,score,total,required_score,result,discord_post_check
patriciatodd0875,1371768714826874961,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
oliver_rose2131,1351738602341662740,17,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
joseph7056054,1371859176590020610,21,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
shelbyhunt.,1371854601917300787,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sarah19687612,1371771973537107998,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kristinajefferson,1371964180017446912,17,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
alexis67884851,1371894780287651951,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
christinahill0622,1371883129274503269,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
samuelsmith0920,1371836203497947200,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
dustinchang0173,1372005948234793103,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
dustindavis0368,1372032853705228398,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
charlesrusso.,1371858350307803300,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jonellison,1371429489254600789,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
richardjohnson0889,1371436050379047012,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
katiebrown0981,1371905174364491917,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jessicacampos05869,1371914536524845187,25,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
deannagriffin0765,1371826103387426898,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
victoriajones0107,1324492455273300128,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
rachelfoley0043,1371775499772100628,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
garylittle0419,1371783558279987240,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
katelynporter_,1325087844590551067,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
melissapoole0564,1371870080186454219,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
antoxa_koval,839835295470059530,1,3,2,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
elizabeth46228680,1371895050388242523,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
christinerobinson0267,1324450529023361027,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kellycarter0419,1371958502104240149,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
sarahmorrison0084,1325189058183434301,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
derek91620116,1324862147166994432,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
michaelfox0112,1325043060999983208,26,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jessicalane0579,1371838019442573394,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
annakoch0269,1371961057483952168,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
christopherjones00005,1371889692315746314,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
meganjimenez0036,1372031927799775354,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
karimontgomery,1371816596191838218,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jes6069,592744866585509889,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
dwaynephillips.,1371966036395557095,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jeffreywilson0407,1371863656010350686,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lorettacook.,1371839865582256229,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
toddsweeney.,1372007282191110194,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
janehughes.,1371770312127025202,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
justinbennett0559,1371847103688474746,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
anthonyberg0188,1371851665585475645,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jennifermeyer0402,1371844688343990393,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
claudiamiller0169,1371807841639469056,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
alexanderjohnston0458,1371932851401916596,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elizabethpotter0842,1371881864888844288,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
robertwelch0941,1372033277329674242,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ashleywest0169,1371960172104384632,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
chadanderson0223,1371771321968496793,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
amymitchell0692,1371880210781306991,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
samanthagarcia0667,1372021406480470086,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
robinruiz0059,1371782698061795402,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
_andrew79,846400502484566056,2,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
adamwiggins0673,1371900658374152250,21,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jessetravis_,1371860923295465504,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
melodyespinoza.,1371828874169679942,24,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
michael9480945,1371935190334574622,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
chidiebere,837214066753667073,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
markfry0361,1372006535428964402,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ryanlewisiii,1371954817114832907,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
amandaanderson0642,1371836720147861534,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
noahanderson0107,1371813881613389907,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
thomasaguilar0131,1371833650227839100,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
stephaniereed0307,1371943252302757939,27,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
kevinfriedman,1371960106488692920,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ryansmith0514,1371932910910836769,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
angela9548305,1372031484717826180,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
wendygriffin0466,1371434701411061790,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
evanjohnson0802,1371939256443867246,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lisacurry0681,1371896504444522518,26,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
gregorygray0874,1371899396773515397,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
thomasthompson0689,1371943336511803525,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
rachelthomas0157,1371805071897006130,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
lauramonroe0563,1371745144956653569,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
andrewjordan0234,1371772474005655643,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ashleyayala0195,1371877544466317365,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
theresasweeney_,1371890453733183661,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
marilynrivas.,1371904907413815406,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brettfletcher_,1371824597812510720,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
melissaspence0770,1371886381789483059,27,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mack_12,872841489334542437,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
scottsavage0529,1372032844477759590,14,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
kirkgilbert,1371421086066933800,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kristenlee0076,1371884817804689619,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
alejandrajackson,1324198693615829116,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jessicawalker0638,1371427964042088468,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
dawnbradford,1371821771875029053,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
joseph784359,1371837526276444172,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
grace0839243,1371851576397926510,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
charles4124226,1371883033057165526,27,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
jonathanross0093,1371769676706873348,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jimmybooker.,1371817333118472202,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sandra130432,1371885368088989792,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
scottwilliams06680,1371859005324136578,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nataliewalker0800,1371814166179876885,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kylemorton0732,1371830721013878845,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
megan79437858,1371886628003643472,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jeffreymiller0522,1371827329734541425,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nancysmith0986,1371893506196377740,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
anthonyvincent0958,1371915616365183036,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brandonsantiago0293,1371825640625410128,23,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
annawilliams0004,1324487551251382317,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
patrickfuentes0108,1324410308764106824,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
christopher67690663,1324085289253208227,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sarabuckley_,1371782360319922246,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kristawillis.,1371893987853729872,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
paulchoi0814,1371901136562421870,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
catherineknight0029,1371932904476774410,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
stevenkeith0153,1371946128102391951,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
michaelgates0881,1371913362644008980,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
scottshaw0319,1371813216467943434,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
seruy7250,846374051387801650,2,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ellenvelasquez,1324499113613594655,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
direction7,884098034185699348,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jamespatrick0794,1371794565744431176,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
williamwebb0715,1371785039540523053,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
elaine016927,1371816719538192464,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
tara968206,1371964174695137402,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
tracidavis0349,1371816159472521276,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nicholasmartin0030,1371868907408851065,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
bettymunoz0812,1371951397066637312,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
davidaustin0596,1371889886566813706,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
juliesmith0856,1371862202864107553,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kimberlymadden_,1371792838945148968,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
richardlang0684,1371825011333140500,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
rachelmartinez0912,1371953299309203467,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jordanwright0541,1371809932994674699,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
maryharvey0589,1371915557296668703,13,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
cherylbrown0748,1371856860432306337,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
ashleyflores0834,1371887216598450350,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
stevenjones0335,1371801643527704629,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
melissaguerra0953,1372025701888167986,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
meganelliott0614,1371867495677300739,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
melissayang0880,1371956620438802493,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
lisacole0106,1371422833842065478,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
markjimenez0662,1371426865889149068,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brendacastillo0150,1372007480552587264,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
robertballard0585,1371935577380753491,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
seanlewis0325,1371898474458517604,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
james75023075,1371829239560667170,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
anthonyking07417,1371832957932671218,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
cynthiashea_,1371775667561037925,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
patrick1262975,1371820068714975264,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
mistypatterson.,1371795304462155808,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
danielwatkins0037,1371828823632511077,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
dakotamartinez0011,1371904432702226602,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
angelajohnson0932,1371770605460000819,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
_alex_nice,841665266224070687,2,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
chidiebere,837214066753667073,27,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
toddmorales0290,1371947148714967073,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
deborahanderson01831,1371807853584584745,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nicholekeller,1371916559999701062,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
phillippadilla.,1371754635731144725,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
terrikim_,1371892513794949283,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
patrickschmidt0010,1371961309234594012,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
valeriegonzalez0984,1371425902155534416,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kimberlylarson0816,1371761430835105792,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
christophermays0136,1371861488876388423,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
charleswest0620,1371848939338207232,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
greg7921638,1372029766219075584,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
trevormyers0272,1371818042367148192,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
robertcoleman0201,1371836197491576893,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
susanlowe0500,1371941433212407990,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
veronicasandoval0382,1371420116537053274,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
frankmiles0192,1371784818915807272,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
erikabarnett,1371829353473638541,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
kevinknapp0086,1371907001675939862,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
daniellittle0131,1371883319565877270,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
chidiebere,837214066753667073,26,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
markphillips05034,1371875938903785583,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
oksanahladun,841676863268454410,2,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
williamshort0519,1371861009051942965,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
rubenblevins,1371937780921401526,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
bethdavis0485,1371781414370152468,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sherrysmith0687,1371743273915252786,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
austinjordan0923,1371890175092719737,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
danaadams0606,1372015273045135370,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
roberthernandez0997,1371806152085471274,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
emilypeterson0975,1371849406176821308,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
james29744932,1371840052795277382,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
sherry833062,1347638834229411862,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
andrewspencer0450,1347681281764491264,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
carolelliott0262,1347678547866812648,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
edwardbrewer0959,1347525198403866751,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
mr.jacobkelly,1347583550865805423,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
nicolelucero0921,1347651279425634456,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
gregorycampbell0391,1347556005650894939,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
chidiebere,837214066753667073,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
brookefischer,1347609124984328194,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
mariahughes0414,1347642447894937720,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
rebecca451387,1347732865324159067,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
karen11160521,1387378877868937296,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
biyoola,842388650238935040,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
caoanhduong_,981275513484091464,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
anna_bella999,1006968279983722566,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
adamlevine_,981582678560227388,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
thuhuyen1992,894660888110456893,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
huyentran92,965264524691247144,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
adele_99,981586601316597791,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
ruthwoo,1006976267997958275,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
waoyi69,981273005223182407,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
juliaj199,1006985923285749820,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
daocaokyminh,979248936571244565,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
gregorymahoney.,1404838086243782756,12,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
ditsy22,679021602674966549,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
hongduong,1003019899318321312,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
babedoll.,1002303072913076355,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
lunalina222,1002268771773337704,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
davidguitar,1003013184250204290,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
mongngoc1,1002295392941117591,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
tranquyen1111,1003351537592058087,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
hoanglinhva,1002626214860685443,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
quantrung199,1002233506535067702,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
lelyly.,1004630733622620250,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
tranthaomy,1003357348997382184,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
mariaozaza,1002288330320388138,1,3,2,failed,passed
username,user_id,score,total,required_score,result,discord_post_check
alexanderlen.,1004440254054408272,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
dangnhatha,1003345201416384593,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
onlyc3333,1003373664143683645,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
picasobaba,1002593341596237884,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kieuanhduong,1002634540759654571,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
handsome_99,1072933356502782043,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sofiatunner,1002617301260054619,1,3,2,failed,passed
username,user_id,score,total,required_score,result,discord_post_check
linhmiumiu,1002598159534526506,1,3,2,failed,passed
username,user_id,score,total,required_score,result,discord_post_check
_luckyman_1,1004446194782699521,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kellypayne0563,1386719394574503996,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
tiffanyharris0700,1386810160147726426,28,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
davidglenn0140,1386715716178284624,21,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
davidzoro00,1005900414924886148,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
luongminhphuong,1157013222197563412,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sherry7101260,1386844130067484695,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
misslindseymeyers,1387460148620169330,21,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
amandasmith0845,1386950843638612058,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
yakuzaa2233,1004646976299745321,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
anhthuvu,1004786198524477570,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
leofanky19,1004817608794710096,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
emilynguyen199,1005484563524493373,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
yuamikami7117,1004819846103580843,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
moneyluffy,1005915977571123271,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jisung1999,1004806107165892681,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
krisskrissy199,1004652861411569666,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
ladymay555,1073283263147290697,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sunnysun113,1005512477682958367,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
juliejess,1004835011821834332,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
leehongkii,1004764421710692423,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sofialyly777,1005477564552319077,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jeremychris,1005518962039214130,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
dlow77,1073409165864734861,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
gagaga9999,1004638629550891089,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
davidjame199,1005506322428612760,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
buitieumy,1155438770536067082,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
johnhardy0121,1387276554610016316,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
davidlindsey0772,1387371441162551297,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
katiesmith0943,1387508578579124375,29,29,29,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
leejongjae22,1073420702595698728,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
lehyori77,1073398926088081539,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
hieuthu.hai,1156856494143307796,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
king_kongzz,1156844764390502410,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
blackpink2222,1073296967918157974,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
beoowolf,1157559385237753938,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
leeminho77,1073402333070905494,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
sofiatunnerr,1157003705141428354,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
cloundfriend,1156805878608036000,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
amee1998,1156796422633558036,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
oden.samaa,1156893710714417203,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
leesongsuk7777,1073383635861901333,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
thoxokhuyen,1156950746928005251,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
parkhangseo2222,1073473816778506350,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
duongduongle,1157519089552609341,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
qqqqquack,1156969622394896545,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
kimnana22,1073308348537110549,2,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
golddrogerr,1156893701105266698,3,3,2,passed,failed
username,user_id,score,total,required_score,result,discord_post_check
jaetup1721,1166957182575706157,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
jill5916608,1386915118998093906,15,29,29,failed,failed
username,user_id,score,total,required_score,result,discord_post_check
daotrannhatminh,1156935756259012608,3,3,2,passed,passed
username,user_id,score,total,required_score,result,discord_post_check
harleighylu7917,1167041390534991936,3,3,2,passed,passed
